fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,color
7.7,0.29,0.29,4.8,0.06,156.0,0.99572,3.49,0.59,10.3,6,1
6.7,0.24,0.41,2.9,0.039,122.0,0.9905200000000001,3.25,0.43,12.0,5,1
6.7,0.26,0.39,6.4,0.171,200.0,0.9956200000000001,3.19,0.38,9.4,6,1
6.6,0.31,0.49,7.7,0.05,220.0,0.9964,3.12,0.45,8.8,5,1
6.1,0.28,0.27,4.7,0.03,140.0,0.9904200000000001,3.16,0.42,12.5,8,1
6.4,0.33,0.44,8.9,0.055,164.0,0.9948799999999999,3.1,0.48,9.6,5,1
7.4,0.37,0.43,2.6,0.08199999999999999,82.0,0.99708,3.33,0.68,9.7,6,0
6.4,0.63,0.21,1.6,0.08,32.0,0.9968899999999999,3.58,0.66,9.8,5,0
6.3,0.41,0.16,0.9,0.032,98.0,0.99274,3.16,0.42,9.5,5,1
9.6,0.88,0.28,2.4,0.086,147.0,0.9979,3.24,0.53,9.4,5,0
6.8,0.62,0.08,1.9,0.068,38.0,0.99651,3.42,0.82,9.5,6,0
9.2,0.18,0.49,1.5,0.040999999999999995,130.0,0.9945,3.04,0.49,9.8,7,1
6.0,0.19,0.29,1.1,0.047,152.0,0.9916,3.54,0.59,11.1,7,1
6.7,0.16,0.28,2.5,0.046,153.0,0.9921,3.38,0.51,11.4,7,1
6.2,0.28,0.28,4.3,0.026000000000000002,105.0,0.9890000000000001,2.98,0.64,13.1,8,1
4.8,0.21,0.21,10.2,0.037000000000000005,112.0,0.99324,3.66,0.48,12.2,7,1
7.6,0.23,0.29,8.6,0.053,146.0,0.9963,3.11,0.32,9.8,6,1
5.5,0.42,0.09,1.6,0.019,68.0,0.9906,3.33,0.51,11.4,7,1
7.8,0.32,0.31,1.7,0.036000000000000004,195.0,0.993,3.03,0.48,10.5,5,1
6.0,0.22,0.28,1.1,0.034,90.0,0.98862,3.22,0.38,12.6,6,1
9.1,0.29,0.33,2.05,0.063,27.0,0.99516,3.26,0.84,11.7,7,0
6.5,0.32,0.23,1.2,0.054000000000000006,208.0,0.99272,3.18,0.46,9.9,6,1
6.6,0.22,0.23,17.3,0.047,118.0,0.9990600000000001,3.08,0.46,8.8,6,1
7.2,0.47,0.16,5.9,0.048,125.0,0.9942799999999999,3.09,0.49,9.8,5,1
6.0,0.28,0.34,1.6,0.11900000000000001,104.0,0.9921,3.19,0.38,10.2,6,1
8.6,0.17,0.28,2.7,0.047,150.0,0.99365,3.1,0.56,10.8,6,1
7.0,0.44,0.24,12.1,0.055999999999999994,210.0,0.99718,3.05,0.5,9.5,5,1
7.2,0.25,0.39,18.95,0.038,155.0,0.9999,2.97,0.47,9.0,6,1
9.4,0.33,0.59,2.8,0.079,30.0,0.9976,3.12,0.54,12.0,6,0
6.9,0.23,0.38,8.3,0.047,162.0,0.9954,3.34,0.52,10.5,7,1
6.3,0.18,0.36,1.2,0.034,111.0,0.99074,3.16,0.51,11.0,6,1
5.2,0.44,0.04,1.4,0.036000000000000004,119.0,0.9894,3.36,0.33,12.1,8,1
5.8,0.19,0.33,4.2,0.038,133.0,0.9910700000000001,3.16,0.42,11.3,7,1
6.3,0.34,0.28,14.7,0.047,198.0,0.9977,3.23,0.46,9.5,5,1
7.8,0.26,0.49,3.2,0.027000000000000003,87.0,0.9919,3.03,0.32,11.3,7,1
6.9,0.26,0.29,4.2,0.043,114.0,0.9902,3.16,0.31,12.5,6,1
5.8,0.29,0.33,3.7,0.028999999999999998,88.0,0.9899399999999999,3.25,0.42,12.3,6,1
7.2,0.57,0.05,2.3,0.081,36.0,0.99564,3.38,0.6,10.3,6,0
8.1,0.2,0.3,1.3,0.036000000000000004,49.0,0.9924200000000001,2.99,0.73,10.3,5,1
8.0,0.48,0.34,2.2,0.073,25.0,0.9936,3.28,0.66,12.4,6,0
6.0,0.19,0.26,12.4,0.048,147.0,0.9972,3.3,0.36,8.9,6,1
5.6,0.605,0.05,2.4,0.073,25.0,0.9925799999999999,3.56,0.55,12.9,5,0
8.0,0.24,0.48,6.8,0.047,134.0,0.99616,3.23,0.7,10.0,5,1
7.0,0.32,0.31,6.4,0.031,115.0,0.99235,3.38,0.58,12.2,7,1
5.9,0.44,0.33,1.2,0.049,117.0,0.99134,3.46,0.44,11.5,5,1
7.1,0.22,0.32,16.9,0.055999999999999994,158.0,0.9998,3.37,0.38,9.6,6,1
7.5,0.31,0.41,2.4,0.065,60.0,0.99492,3.34,0.85,11.4,6,0
6.4,0.27,0.49,7.3,0.046,206.0,0.9956,3.24,0.43,9.2,6,1
6.0,0.27,0.4,1.7,0.021,82.0,0.9891,3.24,0.95,13.1333333333333,6,1
9.2,0.59,0.24,3.3,0.10099999999999999,47.0,0.9988,3.26,0.67,9.6,5,0
6.4,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,6,1
5.4,0.595,0.1,2.8,0.042,80.0,0.9932,3.36,0.38,9.3,5,1
8.9,0.43,0.45,1.9,0.052000000000000005,16.0,0.9948,3.35,0.7,12.5,6,0
7.0,0.13,0.3,5.0,0.055999999999999994,122.0,0.9945,3.47,0.42,10.5,6,1
9.7,0.31,0.47,1.6,0.062,33.0,0.9983,3.27,0.66,10.0,6,0
6.5,0.36,0.16,1.3,0.054000000000000006,107.0,0.99398,3.19,0.39,8.5,5,1
10.1,0.43,0.4,2.6,0.092,52.0,0.99834,3.22,0.64,10.0,7,0
5.9,0.46,0.0,1.9,0.077,44.0,0.99385,3.5,0.53,11.2,5,0
6.5,0.26,0.34,1.4,0.04,184.0,0.99216,3.29,0.46,10.7,5,1
5.9,0.62,0.28,3.5,0.039,152.0,0.9907,3.44,0.44,12.0,6,1
11.3,0.36,0.66,2.4,0.12300000000000001,8.0,0.9964200000000001,3.2,0.53,11.9,6,0
6.7,0.2,0.42,14.0,0.038,160.0,0.9987,3.16,0.5,9.4,6,1
7.5,0.58,0.2,2.0,0.073,44.0,0.9949399999999999,3.1,0.43,9.3,5,0
5.9,0.32,0.26,1.5,0.057,141.0,0.9917,3.24,0.36,10.7,5,1
6.8,0.46,0.26,2.7,0.042,83.0,0.9911399999999999,3.38,0.51,12.0,8,1
7.1,0.21,0.33,1.2,0.039,97.0,0.9911200000000001,3.11,0.75,11.2,6,1
6.4,0.22,0.38,9.1,0.044000000000000004,127.0,0.99326,2.97,0.3,11.0,7,1
5.5,0.21,0.25,1.2,0.04,75.0,0.99006,3.31,0.56,11.3,6,1
5.6,0.18,0.31,1.5,0.038,84.0,0.9924,3.34,0.58,10.1,6,1
6.7,0.3,0.44,18.5,0.057,224.0,0.99956,3.11,0.53,9.1,5,1
5.0,0.61,0.12,1.3,0.009000000000000001,100.0,0.9874,3.26,0.37,13.5,5,1
6.0,0.29,0.21,15.55,0.043,142.0,0.9965799999999999,3.11,0.54,10.1,6,1
9.7,0.14,0.59,1.5,0.049,142.0,0.9958,2.98,0.62,9.5,5,1
7.3,0.25,0.27,3.8,0.047,79.0,0.9917299999999999,3.07,0.46,11.3,6,1
6.4,0.27,0.29,10.8,0.027999999999999997,118.0,0.99356,3.18,0.37,11.2,6,1
6.6,0.3,0.24,1.2,0.034,121.0,0.9933,3.13,0.36,9.2,5,1
5.9,0.36,0.41,1.3,0.047,104.0,0.9917,3.33,0.51,10.6,6,1
9.9,0.57,0.25,2.0,0.10400000000000001,89.0,0.9963,3.04,0.9,10.1,5,0
7.1,0.36,0.37,4.8,0.019,114.0,0.99036,3.08,0.49,12.7,7,1
5.1,0.26,0.33,1.1,0.027000000000000003,113.0,0.98946,3.35,0.43,11.4,7,1
11.5,0.59,0.59,2.6,0.087,49.0,0.9988,3.18,0.65,11.0,6,0
5.7,0.22,0.29,3.5,0.04,146.0,0.9899899999999999,3.17,0.36,12.1,6,1
6.8,0.3,0.33,12.8,0.040999999999999995,168.0,0.99659,3.1,0.56,9.8,5,1
6.8,0.18,0.35,5.4,0.054000000000000006,143.0,0.99287,3.1,0.54,11.0,7,1
6.8,0.35,0.53,10.1,0.053,151.0,0.9963,3.07,0.4,9.4,5,1
8.3,0.25,0.33,2.5,0.053,72.0,0.9940399999999999,2.89,0.48,9.5,5,1
6.9,0.24,0.33,4.8,0.04,131.0,0.9936,3.26,0.64,10.7,6,1
10.0,0.43,0.33,2.7,0.095,89.0,0.9984,3.22,0.68,10.0,5,0
6.4,0.29,0.57,1.0,0.06,120.0,0.9924,3.06,0.41,9.5,5,1
7.7,0.42,0.38,8.1,0.061,144.0,0.9966,3.4,0.58,11.0,6,1
7.4,0.785,0.19,5.2,0.094,98.0,0.99713,3.16,0.52,9.6,6,0
7.8,0.32,0.33,10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,1
7.7,0.34,0.27,8.8,0.063,184.0,0.9969,3.09,0.63,9.2,6,1
9.6,0.56,0.23,3.4,0.102,92.0,0.9996,3.3,0.65,10.1,5,0
6.4,0.15,0.29,1.8,0.044000000000000004,115.0,0.99166,3.1,0.38,10.2,5,1
7.4,0.16,0.31,6.85,0.059000000000000004,131.0,0.9952,3.29,0.34,9.7,5,1
7.4,0.41,0.66,10.8,0.051,194.0,0.9976,3.05,0.46,8.7,5,1
6.3,0.3,0.2,3.7,0.039,132.0,0.9915799999999999,3.0,0.38,10.7,5,1
7.2,0.53,0.14,2.1,0.064,29.0,0.99323,3.35,0.61,12.1,6,0
7.1,0.34,0.49,1.5,0.027000000000000003,126.0,0.99,3.3,0.33,12.2,7,1
8.2,0.345,1.0,18.2,0.047,205.0,0.99965,2.96,0.43,9.6,5,1
7.1,0.32,0.3,9.9,0.040999999999999995,192.0,0.9964200000000001,3.12,0.49,10.2,6,1
6.7,0.24,0.35,13.1,0.05,205.0,0.997,3.15,0.5,9.5,5,1
6.9,0.28,0.3,1.6,0.047,132.0,0.9918,3.35,0.38,11.1,7,1
7.8,0.52,0.25,1.9,0.081,38.0,0.9984,3.43,0.65,9.0,6,0
7.2,0.43,0.24,6.7,0.057999999999999996,163.0,0.995,3.2,0.41,9.9,5,1
5.7,0.22,0.22,16.65,0.044000000000000004,110.0,0.99855,3.24,0.48,9.0,6,1
6.9,0.26,0.27,4.2,0.031,80.0,0.9908899999999999,3.12,0.39,11.5,6,1
8.9,0.32,0.49,1.6,0.05,131.0,0.9956,3.13,0.34,9.4,5,1
7.8,0.32,0.33,10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,1
7.3,0.28,0.37,1.2,0.039,99.0,0.99198,3.01,0.62,10.8,5,1
8.5,0.585,0.18,2.1,0.078,30.0,0.9967,3.2,0.48,9.8,6,0
5.3,0.585,0.07,7.1,0.044000000000000004,145.0,0.9945,3.34,0.57,9.7,6,1
8.8,0.955,0.05,1.8,0.075,19.0,0.99616,3.3,0.44,9.6,4,0
6.3,0.2,0.26,4.7,0.04,168.0,0.9927799999999999,3.07,0.75,10.7,7,1
7.0,0.27,0.36,20.7,0.045,170.0,1.001,3.0,0.45,8.8,6,1
5.8,0.24,0.39,1.5,0.054000000000000006,158.0,0.9932,3.21,0.52,9.3,6,1
11.5,0.54,0.71,4.4,0.124,15.0,0.9984,3.01,0.83,11.8,7,0
8.0,0.62,0.35,2.8,0.086,52.0,0.997,3.31,0.62,10.8,5,0
6.6,0.25,0.32,5.6,0.039,68.0,0.9916299999999999,2.96,0.52,11.1,6,1
7.7,0.56,0.2,2.0,0.075,39.0,0.9987,3.48,0.62,9.3,5,0
8.0,0.24,0.26,1.7,0.033,136.0,0.99316,3.44,0.51,10.4,7,1
6.2,0.3,0.42,2.2,0.036000000000000004,128.0,0.9901,3.13,0.38,11.6,6,1
5.9,0.23,0.24,1.6,0.037000000000000005,115.0,0.9907600000000001,3.21,0.51,11.4,6,1
6.0,0.32,0.32,4.8,0.040999999999999995,186.0,0.99235,3.22,0.54,11.0,6,1
7.0,0.4,0.32,3.6,0.061,29.0,0.99416,3.28,0.49,11.3,7,0
9.5,0.59,0.44,2.3,0.071,68.0,0.9992,3.46,0.63,9.5,5,0
7.2,0.5,0.18,2.1,0.071,31.0,0.99761,3.52,0.72,9.6,6,0
7.0,0.59,0.0,1.7,0.052000000000000005,8.0,0.996,3.41,0.47,10.3,5,0
6.6,0.19,0.25,1.2,0.052000000000000005,181.0,0.9935200000000001,3.3,0.42,9.4,7,1
6.8,0.19,0.71,17.5,0.042,114.0,0.99784,2.85,0.5,9.5,6,1
7.0,0.17,0.37,1.5,0.027999999999999997,75.0,0.9922,3.3,0.46,10.8,7,1
5.5,0.34,0.26,2.2,0.021,119.0,0.98919,3.55,0.49,13.0,8,1
7.4,0.28,0.4,11.9,0.032,92.0,0.99629,3.01,0.46,10.8,4,1
7.6,0.2,0.34,1.8,0.040999999999999995,148.0,0.99335,3.35,0.66,11.1,6,1
6.8,0.22,0.35,17.5,0.039,153.0,0.9994,3.24,0.42,9.0,6,1
6.7,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,7,1
5.9,0.61,0.08,2.1,0.071,24.0,0.9937600000000001,3.56,0.77,11.1,6,0
8.0,0.14,0.33,1.2,0.045,162.0,0.9914,3.07,0.47,11.0,6,1
6.5,0.18,0.41,14.2,0.039,129.0,0.9967799999999999,3.28,0.72,10.3,7,1
5.3,0.6,0.34,1.4,0.031,60.0,0.98854,3.27,0.38,13.0,6,1
7.0,0.24,0.24,9.0,0.03,219.0,0.99636,3.47,0.46,10.2,6,1
5.2,0.34,0.0,1.8,0.05,63.0,0.9916,3.68,0.79,14.0,6,0
6.8,0.24,0.34,4.6,0.032,135.0,0.9927,3.2,0.39,10.6,5,1
7.0,0.22,0.24,11.0,0.040999999999999995,167.0,0.99508,2.98,0.56,10.5,6,1
7.5,0.705,0.24,1.8,0.36,63.0,0.9964,3.0,1.59,9.5,5,0
7.1,0.31,0.3,2.2,0.053,127.0,0.9965,2.94,1.62,9.5,5,0
6.3,0.17,0.42,2.8,0.027999999999999997,107.0,0.9908,3.27,0.43,11.8,6,1
10.6,0.42,0.48,2.7,0.065,18.0,0.9972,3.21,0.87,11.3,6,0
6.9,0.28,0.37,9.1,0.037000000000000005,76.0,0.9948,3.05,0.54,11.1,5,1
7.5,0.24,0.29,1.1,0.046,84.0,0.9902,3.04,0.39,11.45,6,1
7.7,0.67,0.23,2.1,0.08800000000000001,96.0,0.9962,3.32,0.48,9.5,5,0
5.7,0.265,0.28,6.9,0.036000000000000004,150.0,0.9929899999999999,3.36,0.44,10.8,7,1
6.9,0.49,0.1,2.3,0.07400000000000001,30.0,0.9959,3.42,0.58,10.2,6,0
9.6,0.25,0.54,1.3,0.04,160.0,0.9938,2.94,0.43,10.5,5,1
7.5,0.32,0.26,1.8,0.042,133.0,0.9938,3.07,0.38,9.5,5,1
8.1,0.17,0.44,14.1,0.053,145.0,1.0006,3.28,0.75,8.8,8,1
6.4,0.15,0.4,1.3,0.053,146.0,0.9911200000000001,3.17,0.68,11.0,6,1
6.6,0.2,0.38,7.9,0.052000000000000005,145.0,0.9947,3.32,0.56,11.0,7,1
11.9,0.39,0.69,2.8,0.095,35.0,0.9994,3.1,0.61,10.8,6,0
8.0,0.24,0.36,1.5,0.047,129.0,0.9948,3.2,0.54,10.0,6,1
7.0,0.2,0.38,8.1,0.05,173.0,0.99585,3.3,0.54,9.8,6,1
7.7,0.35,0.49,8.65,0.033,186.0,0.9931,3.14,0.38,12.4,8,1
7.9,0.25,0.35,6.7,0.039,64.0,0.9936200000000001,2.93,0.49,10.7,5,1
8.2,0.2,0.49,3.5,0.057,108.0,0.9928,3.19,0.35,11.5,6,1
7.3,0.26,0.33,11.8,0.057,127.0,0.9969299999999999,3.1,0.55,10.0,6,1
6.5,0.2,0.33,1.5,0.039,110.0,0.99008,3.22,0.65,12.0,6,1
7.3,0.55,0.01,1.8,0.09300000000000001,15.0,0.9951399999999999,3.35,0.58,11.0,7,0
8.0,0.26,0.28,4.8,0.05,150.0,0.9943700000000001,3.13,0.5,10.0,6,1
7.4,0.27,0.26,11.8,0.053,173.0,0.9969899999999999,3.11,0.6,9.8,5,1
6.5,0.28,0.38,7.8,0.031,216.0,0.99154,3.03,0.42,13.1,6,1
7.0,0.32,0.29,7.6,0.025,124.0,0.9916200000000001,3.15,0.65,12.8,7,1
10.2,0.54,0.37,15.4,0.214,95.0,1.00369,3.18,0.77,9.0,6,0
6.6,0.46,0.49,7.4,0.052000000000000005,184.0,0.9956,3.11,0.38,9.0,5,1
8.2,0.36,0.29,7.6,0.035,122.0,0.9939,3.16,0.34,12.0,5,1
6.5,0.46,0.41,16.8,0.084,222.0,0.9993,3.18,0.58,9.0,5,1
7.5,0.21,0.34,1.2,0.06,111.0,0.9931,3.51,0.47,10.7,6,1
7.2,0.33,0.22,4.5,0.031,73.0,0.9907600000000001,2.97,0.52,12.2,7,1
7.9,0.69,0.21,2.1,0.08,141.0,0.9962,3.25,0.51,9.9,5,0
7.3,0.19,0.27,13.9,0.057,155.0,0.9980700000000001,2.94,0.41,8.8,8,1
4.9,0.235,0.27,11.75,0.03,118.0,0.9954,3.07,0.5,9.4,6,1
6.6,0.39,0.22,4.0,0.038,98.0,0.99018,3.25,0.53,13.0,7,1
6.7,0.28,0.28,4.5,0.051,92.0,0.99224,3.36,0.58,11.9,6,1
6.6,0.26,0.46,6.9,0.047,183.0,0.9959399999999999,3.2,0.45,9.3,5,1
6.5,0.21,0.28,1.4,0.046,66.0,0.9919899999999999,3.43,0.48,11.1,6,1
11.5,0.31,0.51,2.2,0.079,28.0,0.9982,3.03,0.93,9.8,6,0
6.8,0.15,0.41,12.9,0.044000000000000004,183.0,0.9974200000000001,3.24,0.78,10.2,6,1
7.6,0.31,0.29,10.5,0.04,145.0,0.9966,3.04,0.35,9.4,5,1
7.1,0.2,0.31,7.4,0.053,211.0,0.99587,3.31,0.59,10.4,6,1
7.5,0.2,0.49,1.3,0.031,97.0,0.9918,3.06,0.62,11.1,5,1
6.6,0.27,0.49,7.8,0.049,217.0,0.9959,3.17,0.45,9.4,6,1
8.5,0.24,0.39,10.4,0.044000000000000004,142.0,0.9974,3.2,0.53,10.0,6,1
7.7,0.32,0.61,11.8,0.040999999999999995,188.0,0.9979399999999999,3.0,0.54,9.3,5,1
7.2,0.53,0.13,2.0,0.057999999999999996,22.0,0.9957299999999999,3.21,0.68,9.9,6,0
6.6,0.42,0.33,2.8,0.034,85.0,0.99,3.28,0.51,13.4,6,1
6.4,0.23,0.32,1.9,0.038,118.0,0.99074,3.32,0.53,11.8,7,1
6.5,0.24,0.32,7.6,0.038,203.0,0.9958,3.45,0.54,9.7,7,1
6.5,0.28,0.34,3.6,0.04,121.0,0.99111,3.28,0.48,12.1,7,1
7.1,0.4,0.52,1.3,0.14800000000000002,149.0,0.9946799999999999,3.08,0.56,8.7,5,1
6.7,0.42,0.46,9.7,0.054000000000000006,234.0,0.9984799999999999,3.23,0.5,9.0,5,1
6.8,0.19,0.23,5.1,0.034,204.0,0.9942,3.23,0.69,10.1,5,1
13.0,0.32,0.65,2.6,0.09300000000000001,47.0,0.9996,3.05,0.61,10.6,5,0
6.8,0.43,0.3,3.5,0.033,135.0,0.9906,3.0,0.37,12.0,6,1
7.0,0.34,0.1,3.5,0.044000000000000004,63.0,0.9937,3.01,0.39,9.2,5,1
6.4,0.15,0.4,1.5,0.042,87.0,0.98972,3.11,0.46,12.2,7,1
6.4,0.33,0.31,5.5,0.048,173.0,0.9951,3.19,0.66,9.3,6,1
5.7,0.2,0.3,2.5,0.046,125.0,0.9927600000000001,3.34,0.5,9.9,6,1
6.9,0.41,0.33,10.1,0.043,152.0,0.9968,3.2,0.52,9.4,5,1
6.8,0.32,0.23,3.3,0.026000000000000002,99.0,0.9896,3.1,0.4,12.4,6,1
6.0,0.28,0.52,6.2,0.027999999999999997,104.0,0.99161,3.28,0.51,11.8,7,1
7.6,0.38,0.2,3.4,0.046,116.0,0.9944,3.15,0.41,9.4,5,1
6.8,0.22,0.35,17.5,0.039,153.0,0.9994,3.24,0.42,9.0,6,1
6.8,0.91,0.06,2.0,0.06,11.0,0.99592,3.53,0.64,10.9,4,0
7.3,0.33,0.4,6.85,0.038,138.0,0.992,3.03,0.3,11.9,7,1
7.2,0.32,0.3,8.25,0.02,104.0,0.9936200000000001,2.99,0.44,11.4,6,1
6.8,0.29,0.34,3.5,0.054000000000000006,189.0,0.9948899999999999,3.42,0.58,10.4,5,1
8.8,0.7,0.0,1.7,0.069,19.0,0.9970100000000001,3.31,0.53,10.0,6,0
13.0,0.47,0.49,4.3,0.085,47.0,1.0021,3.3,0.68,12.7,6,0
10.4,0.44,0.73,6.55,0.07400000000000001,76.0,0.9990000000000001,3.17,0.85,12.0,7,0
7.1,0.31,0.5,14.5,0.059000000000000004,148.0,0.9983,2.94,0.44,9.1,5,1
8.2,0.21,0.48,1.4,0.040999999999999995,99.0,0.9958,3.17,0.57,9.9,5,1
5.9,0.24,0.28,1.3,0.032,95.0,0.9888899999999999,3.08,0.64,12.9,7,1
10.4,0.24,0.49,1.8,0.075,20.0,0.9977,3.18,1.06,11.0,6,0
6.4,0.13,0.28,0.9,0.045,87.0,0.99175,3.47,0.52,11.2,6,1
6.1,0.33,0.32,7.8,0.052000000000000005,183.0,0.9965700000000001,3.39,0.65,9.5,5,1
7.8,0.445,0.56,1.0,0.04,84.0,0.9938,3.25,0.43,10.8,5,1
6.5,0.29,0.25,10.6,0.039,120.0,0.9962,3.31,0.34,10.1,6,1
6.0,0.19,0.26,1.4,0.039,104.0,0.98998,3.32,0.41,12.4,6,1
7.6,0.3,0.27,10.6,0.039,119.0,0.99815,3.27,0.3,9.3,6,1
6.7,0.3,0.29,2.8,0.025,107.0,0.99159,3.31,0.63,11.3,7,1
5.8,0.31,0.32,4.5,0.024,94.0,0.98906,3.25,0.52,13.7,7,1
5.8,0.32,0.28,4.3,0.032,115.0,0.98946,3.16,0.57,13.0,8,1
6.4,0.15,0.36,1.8,0.034,150.0,0.9922,3.42,0.69,11.0,8,1
6.7,0.27,0.25,8.0,0.053,202.0,0.9961,3.22,0.43,9.3,5,1
7.0,0.2,0.34,2.1,0.049,136.0,0.9922,3.25,0.46,11.6,7,1
6.8,0.39,0.31,14.35,0.043,162.0,0.9988,3.17,0.54,9.1,5,1
8.1,0.25,0.38,3.8,0.051,129.0,0.9928,3.21,0.38,11.5,6,1
6.5,0.33,0.3,3.8,0.036000000000000004,88.0,0.9902799999999999,3.25,0.63,12.5,7,1
6.8,0.28,0.29,11.9,0.052000000000000005,149.0,0.99544,3.02,0.58,10.4,6,1
14.2,0.27,0.49,1.1,0.037000000000000005,156.0,0.992,3.15,0.54,11.1,6,1
6.8,0.28,0.39,1.4,0.036000000000000004,115.0,0.9918,3.27,0.72,11.7,5,1
6.9,0.36,0.25,2.4,0.098,16.0,0.9964,3.41,0.6,10.1,6,0
6.9,0.38,0.29,13.65,0.048,189.0,0.99784,3.0,0.6,9.5,6,1
6.6,0.16,0.25,9.8,0.049,137.0,0.995,3.16,0.38,10.0,6,1
8.2,0.28,0.42,1.8,0.031,93.0,0.9917,3.09,0.39,11.4,5,1
7.4,0.26,0.3,7.9,0.049,157.0,0.9963,3.13,0.48,8.9,6,1
6.6,0.25,0.42,11.3,0.049,231.0,0.9966,3.24,0.52,9.5,6,1
8.6,0.22,0.36,1.9,0.064,77.0,0.9960399999999999,3.47,0.87,11.0,7,0
6.8,0.28,0.43,7.6,0.03,110.0,0.99164,3.08,0.59,12.5,8,1
7.2,0.24,0.29,3.0,0.036000000000000004,117.0,0.99411,3.36,0.68,10.1,6,1
7.0,0.23,0.42,1.1,0.062,100.0,0.99318,3.04,0.4,9.2,5,1
8.1,0.2,0.28,0.9,0.023,87.0,0.9906200000000001,2.92,0.36,11.1,6,1
7.3,0.25,0.36,13.1,0.05,200.0,0.9986,3.04,0.46,8.9,7,1
7.4,0.19,0.3,12.8,0.053,229.0,0.9986,3.14,0.49,9.1,7,1
5.6,0.25,0.26,3.6,0.037000000000000005,115.0,0.9904,3.42,0.5,12.6,6,1
7.2,0.27,0.37,5.4,0.026000000000000002,114.0,0.99174,3.13,0.84,12.7,5,1
9.6,0.56,0.31,2.8,0.08900000000000001,46.0,0.9979,3.11,0.92,10.0,6,0
7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7,1
6.9,0.2,0.4,7.7,0.032,176.0,0.9939,3.22,0.27,11.4,5,1
6.5,0.23,0.36,16.3,0.038,133.0,0.99924,3.26,0.41,8.8,5,1
6.4,0.24,0.29,1.0,0.038,122.0,0.9906,3.3,0.42,11.5,5,1
7.2,0.6,0.04,2.5,0.076,88.0,0.99745,3.53,0.55,9.5,5,0
6.7,0.18,0.19,4.7,0.046,161.0,0.9946,3.32,0.66,10.5,6,1
7.1,0.59,0.01,2.5,0.077,85.0,0.99746,3.55,0.59,9.8,5,0
7.8,0.61,0.29,1.6,0.114,29.0,0.9974,3.26,1.56,9.1,5,0
7.3,0.19,0.68,1.5,0.05,156.0,0.9946,3.32,0.64,9.4,6,1
7.1,0.31,0.17,1.0,0.042,144.0,0.9930399999999999,3.13,0.4,9.6,5,1
6.6,0.425,0.25,2.35,0.034,87.0,0.99082,3.05,0.41,11.4,6,1
6.6,0.735,0.02,7.9,0.122,124.0,0.9994,3.47,0.53,9.9,5,0
6.9,0.765,0.02,2.3,0.063,63.0,0.9975,3.57,0.78,9.9,5,0
7.0,0.24,0.35,1.5,0.052000000000000005,128.0,0.9941,3.41,0.59,10.4,7,1
7.3,0.17,0.24,8.1,0.121,162.0,0.99508,3.17,0.38,10.4,8,1
11.2,0.67,0.55,2.3,0.084,13.0,1.0,3.17,0.71,9.5,6,0
8.3,0.21,0.41,2.2,0.05,108.0,0.9940000000000001,2.85,0.45,9.5,5,1
7.7,0.34,0.58,11.1,0.039,151.0,0.9978,3.06,0.49,8.6,5,1
8.0,0.3,0.28,5.7,0.044000000000000004,124.0,0.9948,3.16,0.51,10.2,6,1
6.9,0.18,0.33,1.0,0.054000000000000006,164.0,0.9926,3.42,0.51,10.5,5,1
7.8,0.42,0.26,9.2,0.057999999999999996,199.0,0.9972,3.14,0.55,9.3,6,1
6.4,0.18,0.28,17.05,0.047,139.0,0.99724,3.25,0.35,10.5,6,1
6.9,0.21,0.81,1.1,0.13699999999999998,123.0,0.9932,3.03,0.39,9.2,6,1
8.2,0.42,0.49,2.6,0.084,55.0,0.9988,3.34,0.75,8.7,6,0
7.6,0.29,0.49,2.7,0.092,60.0,0.9971,3.31,0.61,10.1,6,0
6.4,0.16,0.42,1.0,0.036000000000000004,113.0,0.9908,3.18,0.52,11.0,6,1
5.8,0.29,0.27,1.6,0.062,140.0,0.9913799999999999,3.23,0.35,11.1,6,1
7.4,0.28,0.42,19.8,0.066,195.0,1.0,2.96,0.44,9.1,5,1
6.3,0.68,0.01,3.7,0.10300000000000001,54.0,0.9958600000000001,3.51,0.66,11.3,6,0
7.0,0.21,0.42,5.3,0.037000000000000005,123.0,0.99321,3.14,0.52,10.9,6,1
7.4,0.62,0.05,1.9,0.068,42.0,0.9961,3.42,0.57,11.5,6,0
6.4,0.24,0.25,20.2,0.083,157.0,0.99976,3.17,0.5,9.1,5,1
6.4,0.57,0.14,3.9,0.07,73.0,0.99669,3.32,0.48,9.2,5,0
9.9,0.5,0.5,13.8,0.205,82.0,1.00242,3.16,0.75,8.8,5,0
6.2,0.29,0.26,13.1,0.046,204.0,0.99745,3.16,0.41,9.6,6,1
6.7,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,7,0
6.8,0.45,0.36,5.0,0.033,156.0,0.991,3.11,0.4,12.4,7,1
8.4,0.27,0.3,2.2,0.037000000000000005,129.0,0.99085,2.89,0.3,11.466666666666699,6,1
